participant.id_in_session,participant._index_in_pages,participant.time_started_utc,player.q_gender,player.q_age,player.q_area,player.q_education,player.q_device,player.big5_1,player.big5_2,player.big5_3,player.big5_4,player.big5_5,player.big5_6,player.big5_7,player.big5_IMC,player.big5_8,player.big5_9,player.big5_10,player.inboron1,player.inboron2,player.inboron3,player.inboron4,player.inboron5,player.inboron6,player.inboron7,player.inboron8,player.inboron9,player.inboron10,player.inboron11,player.inboron12,player.inboronIMC,player.inboron13,player.inboron14,player.inboron15,player.inboron16,player.crt_bat,player.crt_widget,player.crt_lake,player.crt_DQS,player.crt_rank,category,DQS_1,DQS_2,DQS_3,Or_DQS,basic,gain_emphasis,loss_aversion,pre_commitment,using_llm
29,9,00:51:00,0,5,1,1,0,5,3,3,3,5,3,5,5,3,5,3,2,2,2,2,3,2,2,2,3,4,3,3,4,2,2,2,2,5,5,36,27,29,using_llm,0,0,0,0,0,0,0,0,1
30,9,00:51:00,0,6,3,1,2,4,1,6,4,2,2,5,5,1,6,3,1,2,1,2,2,1,1,3,2,2,1,2,4,3,2,2,2,10,20,24,27,30,using_llm,0,0,0,0,0,0,0,0,1
31,9,00:51:00,0,3,6,1,0,3,2,5,3,5,5,6,5,5,5,5,1,2,2,2,2,2,2,2,4,4,2,2,4,2,2,2,2,5,5,47,27,29,using_llm,0,0,0,0,0,0,0,0,1
32,9,00:52:00,0,5,4,5,0,3,3,5,5,3,5,5,5,2,5,3,2,2,2,3,3,2,4,2,4,4,4,4,4,3,3,4,4,5,5,47,4,29,using_llm,0,0,1,1,0,0,0,0,1
33,9,00:52:00,1,2,2,4,2,2,3,3,4,5,4,4,5,4,3,5,3,3,3,3,3,3,3,3,3,3,4,3,4,3,3,4,3,5,5,47,27,29,using_llm,0,0,0,0,0,0,0,0,1
34,9,00:53:00,1,5,3,5,0,3,3,3,3,6,1,3,5,7,5,2,3,3,3,3,3,3,3,3,4,4,3,3,4,3,2,4,2,10,5,47,27,29,using_llm,0,0,0,0,0,0,0,0,1
35,9,00:54:00,0,3,2,1,2,2,3,6,5,3,5,6,5,3,5,6,1,1,1,3,3,2,1,1,3,3,1,1,4,1,3,3,3,10,5,24,27,30,using_llm,0,0,0,0,0,0,0,0,1
36,9,00:54:00,1,6,2,1,2,6,1,2,5,3,3,5,5,5,4,5,1,2,4,2,2,2,2,4,3,2,4,2,2,2,2,4,2,10,5,24,27,15,using_llm,0,1,0,1,0,0,0,0,1
37,9,00:54:00,0,4,1,5,0,2,5,1,7,4,4,3,5,7,1,4,1,2,2,2,1,2,2,2,2,3,2,2,4,2,2,2,2,5,5,47,27,29,using_llm,0,0,0,0,0,0,0,0,1
38,9,00:55:00,0,4,2,2,0,2,4,2,6,4,6,5,5,7,2,4,4,4,1,2,3,3,4,1,4,2,4,3,4,1,4,5,2,5,5,47,27,29,using_llm,0,0,0,0,0,0,0,0,1
39,9,00:56:00,2,4,1,1,0,4,2,3,3,3,3,4,5,5,3,5,1,1,3,1,1,1,1,2,4,3,2,1,4,2,3,2,2,10,5,47,27,31,using_llm,0,0,0,0,0,0,0,0,1
40,9,00:56:00,1,1,2,4,0,2,2,2,5,5,5,4,5,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,5,5,47,4,31,using_llm,0,0,1,1,0,0,0,0,1
41,9,00:57:00,0,4,3,4,0,4,3,5,4,5,4,5,5,5,4,4,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,5,5,5,45,27,30,using_llm,0,0,0,0,0,0,0,0,1
42,9,00:57:00,0,5,2,1,0,2,2,4,4,4,4,5,5,3,4,5,2,2,3,2,2,2,3,4,3,2,3,2,4,3,2,4,2,5,5,47,27,29,using_llm,0,0,0,0,0,0,0,0,1
43,9,00:57:00,1,2,7,4,0,1,3,3,6,5,5,4,5,6,4,3,3,4,2,2,3,3,3,2,3,3,3,3,4,2,3,3,2,10,100,24,27,30,using_llm,0,0,0,0,0,0,0,0,1
44,9,00:57:00,1,3,2,1,2,1,2,6,7,2,7,7,5,4,1,6,5,3,4,5,5,4,5,5,5,5,5,5,4,5,5,5,5,10,200,24,27,30,using_llm,0,0,0,0,0,0,0,0,1
45,9,00:58:00,1,3,2,4,1,2,2,2,7,2,6,5,5,6,2,6,1,1,2,2,1,1,2,2,2,3,1,2,4,3,2,2,2,5,5,47,27,29,using_llm,0,0,0,0,0,0,0,0,1
46,9,00:58:00,0,4,2,1,0,1,2,2,7,1,7,6,5,6,1,7,4,4,3,5,5,5,5,3,4,3,5,5,4,3,5,5,5,10,5,24,27,30,using_llm,0,0,0,0,0,0,0,0,1
47,9,00:59:00,0,4,2,1,0,1,2,3,6,4,7,5,5,5,6,7,1,2,1,1,1,2,1,1,1,1,2,1,4,1,1,2,2,5,5,47,27,29,using_llm,0,0,0,0,0,0,0,0,1
48,9,00:59:00,0,5,2,1,0,2,4,3,6,1,4,5,5,3,4,4,1,2,3,2,2,1,1,3,3,4,2,1,4,2,1,2,2,200,100,46,27,30,using_llm,0,0,0,0,0,0,0,0,1
49,9,00:59:00,0,5,2,1,0,5,2,4,4,5,3,5,5,3,4,5,1,3,2,3,2,3,3,4,3,3,3,3,4,4,3,3,3,10,5,47,27,30,using_llm,0,0,0,0,0,0,0,0,1
50,9,00:59:00,0,4,7,4,0,3,1,5,5,2,6,6,5,4,6,5,1,2,3,3,2,1,1,4,4,3,2,3,4,3,4,2,4,5,5,47,27,29,using_llm,0,0,0,0,0,0,0,0,1
51,9,00:59:00,1,2,4,3,2,5,3,7,4,7,5,4,5,1,5,3,2,3,3,4,4,2,4,3,4,4,4,3,4,3,3,4,4,10,100,96,27,30,using_llm,0,0,0,0,0,0,0,0,1
52,9,01:00:00,0,5,2,1,2,4,4,4,4,4,4,4,5,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,10,10,10,7,29,using_llm,0,0,1,1,0,0,0,0,1
53,9,01:00:00,0,6,4,4,2,4,3,5,2,4,5,5,5,3,6,2,3,4,2,2,2,3,2,2,4,4,3,4,4,4,4,4,3,5,5,47,27,29,using_llm,0,0,0,0,0,0,0,0,1
54,9,01:00:00,0,6,2,1,0,6,1,4,3,4,2,4,5,2,5,4,2,3,4,4,2,2,2,4,2,2,2,2,4,4,3,3,4,10,5,47,4,29,using_llm,0,0,1,1,0,0,0,0,1
55,9,01:01:00,0,3,6,3,0,3,3,4,5,2,4,5,5,4,5,5,3,4,3,4,3,2,2,2,3,4,2,2,4,3,3,3,2,5,5,47,27,29,using_llm,0,0,0,0,0,0,0,0,1
56,9,01:02:00,1,6,3,3,2,6,5,4,5,5,5,4,5,3,5,2,2,3,3,2,3,3,3,3,3,3,3,3,4,2,3,3,2,10,5,7,27,30,using_llm,0,0,0,0,0,0,0,0,1
58,9,01:03:00,0,3,6,4,2,5,3,3,3,5,3,4,5,5,5,6,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,5,5,47,27,29,using_llm,0,0,0,0,0,0,0,0,1
59,9,01:03:00,0,3,2,4,2,4,4,6,5,5,4,4,5,4,5,4,3,4,2,3,2,3,3,3,2,3,2,3,2,3,2,4,3,5,5,47,27,29,using_llm,0,1,0,1,0,0,0,0,1
60,9,01:03:00,0,4,1,1,0,2,3,3,5,4,5,5,5,5,5,3,2,3,3,3,4,3,4,4,4,4,3,3,4,3,3,4,4,10,5,24,27,30,using_llm,0,0,0,0,0,0,0,0,1
61,9,01:03:00,0,4,2,4,0,3,2,4,6,5,5,4,5,5,4,5,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,5,5,47,27,29,using_llm,0,0,0,0,0,0,0,0,1
62,9,01:04:00,0,5,4,4,0,6,1,5,1,5,2,5,5,1,7,3,1,1,1,1,1,1,2,4,2,2,1,1,4,4,2,1,1,5,5,47,27,29,using_llm,0,0,0,0,0,0,0,0,1
63,9,01:06:00,0,6,2,1,2,6,2,5,4,3,5,6,5,4,4,4,1,4,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,10,5,47,27,27,using_llm,0,0,0,0,0,0,0,0,1
64,9,01:06:00,1,6,4,1,2,5,1,7,3,5,3,6,5,1,5,2,2,1,1,1,2,1,2,2,2,3,4,2,4,2,3,1,2,5,5,47,27,29,using_llm,0,0,0,0,0,0,0,0,1
65,9,01:06:00,0,4,7,1,0,2,2,1,4,4,5,4,5,6,5,4,3,3,3,3,3,3,4,4,3,3,3,3,4,3,3,4,3,5,5,47,27,29,using_llm,0,0,0,0,0,0,0,0,1
66,9,01:07:00,1,4,7,5,0,7,1,7,1,7,1,7,5,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,5,5,47,27,29,using_llm,0,0,0,0,0,0,0,0,1
67,9,01:08:00,0,4,4,1,0,2,3,1,6,4,6,3,5,7,3,5,2,2,2,3,2,2,2,3,2,2,2,2,4,2,2,3,3,5,5,47,27,29,using_llm,0,0,0,0,0,0,0,0,1
68,9,01:08:00,1,5,2,4,0,3,3,3,6,4,4,2,5,5,4,6,1,1,1,1,1,1,1,1,4,2,2,2,4,1,1,2,1,5,5,47,27,29,using_llm,0,0,0,0,0,0,0,0,1
69,9,01:08:00,1,4,2,4,2,1,3,2,6,5,6,5,5,6,3,7,2,2,2,2,3,3,3,2,4,4,2,3,4,2,3,3,3,5,5,12,27,30,using_llm,0,0,0,0,0,0,0,0,1
70,9,01:10:00,0,4,6,5,0,4,4,5,5,5,4,6,5,2,4,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,50,5,47,27,29,using_llm,0,0,0,0,0,0,0,0,1
71,9,01:14:00,0,2,5,1,0,2,4,2,2,3,3,3,5,3,4,3,3,3,3,3,3,3,3,1,3,3,3,3,4,1,3,3,3,5,5,47,27,29,using_llm,0,0,0,0,0,0,0,0,1
72,9,01:18:00,1,3,5,1,2,6,4,4,4,4,4,6,5,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,10,10000,96,27,30,using_llm,0,1,0,1,0,0,0,0,1
73,9,01:20:00,1,3,3,3,2,2,3,5,6,2,6,6,5,3,4,5,2,2,1,3,2,2,2,1,3,3,2,2,4,1,3,3,3,10,20,20,27,29,using_llm,0,0,0,0,0,0,0,0,1
74,9,01:22:00,1,3,2,3,2,3,2,4,5,5,5,5,5,2,5,5,2,2,2,3,2,2,2,2,2,2,2,2,4,3,2,2,3,5,100,24,27,29,using_llm,0,0,0,0,0,0,0,0,1
75,9,01:25:00,1,4,2,4,2,4,4,5,4,3,4,4,4,3,4,4,1,1,1,1,1,3,3,2,2,2,2,3,4,3,3,3,3,10,5,5,27,30,using_llm,1,0,0,1,0,0,0,0,1
76,9,01:28:00,1,2,2,4,2,5,3,4,4,5,5,5,5,5,4,3,3,3,2,3,3,3,3,2,3,4,2,3,4,2,2,3,3,10,5,24,27,29,using_llm,0,0,0,0,0,0,0,0,1
77,9,01:29:00,0,3,2,1,0,4,5,4,3,7,1,4,5,1,4,1,1,3,1,1,3,3,3,1,4,4,3,2,4,1,1,3,1,5,5,47,27,29,using_llm,0,0,0,0,0,0,0,0,1
78,9,01:29:00,0,5,2,4,2,2,5,3,6,2,5,3,5,6,2,6,2,2,2,3,3,3,2,2,4,4,2,2,4,2,3,4,4,10,5,47,27,29,using_llm,0,0,0,0,0,0,0,0,1
79,9,01:31:00,0,5,4,1,2,2,5,3,5,3,2,3,5,3,3,5,1,2,2,2,1,1,1,2,2,2,1,2,4,3,1,2,1,10,100,24,27,31,using_llm,0,0,0,0,0,0,0,0,1
80,9,01:33:00,0,3,3,1,0,2,3,1,6,4,4,1,5,7,5,4,2,1,2,2,1,2,2,2,3,1,2,1,4,1,2,2,2,5,5,47,27,29,using_llm,0,0,0,0,0,0,0,0,1
81,9,01:34:00,1,6,2,5,2,4,3,5,4,5,3,4,5,4,5,5,3,2,2,3,3,3,3,2,4,4,3,3,4,4,4,5,3,5,5,47,27,29,using_llm,0,0,0,0,0,0,0,0,1
82,9,01:35:00,1,3,7,0,1,1,6,2,7,1,7,2,5,5,1,7,4,3,4,5,5,5,4,4,4,5,5,3,4,4,4,5,5,50,5,38,27,31,using_llm,0,0,0,0,0,0,0,0,1
83,9,01:36:00,0,4,3,2,2,4,2,4,3,3,3,4,3,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,10,5,47,22,30,using_llm,1,1,1,1,0,0,0,0,1
84,9,01:36:00,0,4,1,4,2,2,3,1,6,5,5,5,5,7,5,7,2,3,4,2,3,1,2,4,4,4,4,2,4,3,4,2,2,5,5,47,27,29,using_llm,0,0,0,0,0,0,0,0,1
85,9,01:38:00,0,3,7,4,0,3,4,4,5,4,6,5,5,5,6,5,1,3,1,3,3,3,3,1,3,3,1,1,4,3,3,3,3,20,5,1,5,16,using_llm,0,0,1,1,0,0,0,0,1
86,9,01:38:00,1,2,3,4,2,2,2,5,6,2,6,5,5,2,3,5,3,4,3,3,3,3,3,3,3,3,3,3,4,3,3,3,4,10,100,24,2729,29,using_llm,0,0,1,1,0,0,0,0,1
87,9,01:41:00,1,4,7,4,2,1,1,6,4,2,6,5,5,1,6,6,1,1,1,1,1,1,1,1,2,2,1,1,4,1,1,1,1,5,5,47,27,29,using_llm,0,0,0,0,0,0,0,0,1
88,9,01:44:00,1,1,2,1,0,4,4,4,4,4,4,4,5,4,4,2,3,3,3,3,3,3,3,3,3,3,3,3,4,3,2,3,3,10,5,47,27,30,using_llm,0,0,0,0,0,0,0,0,1
89,9,01:46:00,0,3,1,1,2,1,1,1,1,1,5,4,5,6,5,5,4,2,4,2,3,4,3,2,3,5,3,4,4,2,4,3,3,10,5,59,10,30,using_llm,0,0,1,1,0,0,0,0,1
90,9,01:46:00,0,2,2,4,2,6,4,4,5,3,5,3,5,5,4,4,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,10,5,24,27,30,using_llm,0,0,0,0,0,0,0,0,1
93,9,01:54:00,0,3,4,5,0,2,2,3,5,3,6,3,5,3,5,5,1,2,1,1,1,1,1,1,3,3,2,1,4,2,1,2,1,10,100,47,27,30,using_llm,0,0,0,0,0,0,0,0,1
94,9,01:54:00,1,3,4,4,2,5,1,5,3,1,5,6,5,3,3,1,1,1,1,1,1,1,1,1,3,1,1,1,4,1,1,1,1,10,5,47,27,29,using_llm,0,0,0,0,0,0,0,0,1
95,9,01:59:00,1,5,2,3,0,3,2,3,3,2,4,5,5,3,4,4,3,4,1,2,1,1,1,1,3,1,1,2,4,1,1,2,1,10,5,47,27,29,using_llm,0,0,0,0,0,0,0,0,1
96,9,02:00:00,1,3,7,3,2,2,2,5,6,6,6,6,5,5,5,5,1,3,1,2,2,1,2,2,3,3,2,2,4,3,3,2,3,10,100,24,27,29,using_llm,0,0,0,0,0,0,0,0,1
97,9,02:01:00,0,5,4,4,2,4,4,5,4,5,4,2,5,6,4,4,3,2,3,3,3,3,2,3,3,2,2,3,4,3,3,3,2,10,5,24,4,29,using_llm,0,0,1,1,0,0,0,0,1
98,9,02:02:00,1,2,7,1,2,1,2,5,6,2,7,4,5,2,3,7,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,10,5,47,27,29,using_llm,0,0,0,0,0,0,0,0,1
100,9,02:08:00,1,4,3,1,2,1,2,2,6,5,7,6,5,7,6,6,4,3,4,3,3,2,4,5,4,5,3,3,4,4,3,4,4,10,20,24,27,30,using_llm,0,0,0,0,0,0,0,0,1
101,9,02:11:00,0,4,2,1,2,2,2,3,6,2,5,3,5,5,3,7,2,2,3,3,2,3,3,4,4,3,3,3,4,3,2,3,3,5,5,47,27,29,using_llm,0,0,0,0,0,0,0,0,1
102,9,02:11:00,0,5,5,2,0,3,1,4,3,4,3,4,5,3,5,4,3,3,2,3,3,2,2,3,4,4,3,3,4,3,3,4,3,5,5,47,27,29,using_llm,0,0,0,0,0,0,0,0,1
103,9,02:17:00,0,5,1,1,1,4,3,4,3,5,4,5,5,3,4,4,2,1,1,2,3,2,2,3,3,3,3,2,4,3,2,3,3,5,5,47,27,29,using_llm,0,0,0,0,0,0,0,0,1
104,9,02:19:00,1,3,2,3,1,2,2,4,4,2,4,4,5,4,7,4,1,3,3,3,3,1,3,1,3,3,1,1,4,1,1,1,1,10,20,24,27,30,using_llm,0,0,0,0,0,0,0,0,1
105,9,02:22:00,0,4,6,1,0,4,5,3,5,3,3,3,5,2,5,5,4,2,2,3,2,4,3,4,4,2,4,2,2,4,2,2,2,10,20,24,27,30,using_llm,0,1,0,1,0,0,0,0,1
106,9,02:24:00,1,3,2,4,2,2,2,4,7,5,4,4,5,4,4,5,1,1,1,1,1,1,2,1,1,1,2,1,4,1,1,2,1,10,100,24,27,31,using_llm,0,0,0,0,0,0,0,0,1
107,9,02:33:00,0,4,2,5,0,4,2,5,3,4,4,5,5,4,5,4,1,3,2,3,3,2,1,3,4,2,3,2,4,3,2,3,3,5,5,47,4,30,using_llm,0,0,1,1,0,0,0,0,1
108,9,02:41:00,0,5,4,4,0,6,1,4,1,4,1,7,5,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,5,5,47,27,29,using_llm,0,0,0,0,0,0,0,0,1
109,9,02:43:00,1,6,2,3,0,2,1,4,5,2,6,5,5,4,4,7,2,2,1,1,2,1,2,2,3,2,2,1,4,2,3,2,1,10,5,47,27,28,using_llm,0,0,0,0,0,0,0,0,1
110,9,02:44:00,0,5,3,1,2,6,3,4,4,5,2,7,5,2,4,3,1,1,1,3,3,1,2,3,3,1,1,1,4,1,1,2,4,10,5,24,27,30,using_llm,0,0,0,0,0,0,0,0,1
111,9,02:48:00,0,3,4,4,2,4,4,4,5,4,5,5,5,3,4,5,3,4,4,4,3,3,3,4,3,3,4,3,2,3,3,3,3,10,100,47,27,29,using_llm,0,1,0,1,0,0,0,0,1
112,9,02:51:00,0,2,2,4,2,7,2,3,5,2,1,6,5,1,3,3,3,4,1,2,1,3,1,2,3,3,3,3,4,2,4,4,3,100,100,24,27,30,using_llm,0,0,0,0,0,0,0,0,1
113,9,02:51:00,0,4,2,4,0,3,3,6,5,3,4,5,5,2,4,5,4,2,4,4,2,4,2,4,4,4,2,4,4,2,4,4,4,5,5,47,4,29,using_llm,0,0,1,1,0,0,0,0,1
114,9,02:53:00,1,4,2,1,2,4,5,4,5,4,4,5,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,400,500,3,2,30,using_llm,1,1,1,1,0,0,0,0,1
115,9,02:56:00,0,4,2,4,0,2,3,5,3,5,6,3,5,2,5,6,1,1,1,1,1,1,1,1,3,1,1,1,4,1,1,2,1,5,5,47,27,29,using_llm,0,0,0,0,0,0,0,0,1
116,9,02:59:00,0,3,2,1,0,3,1,4,3,3,6,6,5,3,5,6,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,10,4,47,27,29,using_llm,0,0,0,0,0,0,0,0,1
117,9,03:02:00,0,4,3,4,2,3,3,4,5,2,5,6,5,3,6,4,2,2,3,2,1,3,1,3,2,2,1,1,4,2,1,3,1,5,5,24,27,29,using_llm,0,0,0,0,0,0,0,0,1
118,9,03:03:00,0,3,0,6,0,4,4,4,4,4,4,4,5,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,47,4,29,using_llm,0,1,1,1,0,0,0,0,1
119,9,03:05:00,1,4,4,4,0,7,1,7,1,5,1,6,5,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,5,5,20,27,31,using_llm,0,0,0,0,0,0,0,0,1
121,9,03:13:00,0,6,3,0,1,3,4,4,4,3,4,5,5,4,4,6,2,2,2,2,2,1,1,2,3,3,1,1,4,2,3,3,2,5,5,47,27,29,using_llm,0,0,0,0,0,0,0,0,1
122,9,03:13:00,1,4,3,3,2,5,2,2,7,1,3,6,5,5,2,7,1,2,3,3,3,1,2,3,3,3,2,2,4,2,1,2,3,10,20,24,27,30,using_llm,0,0,0,0,0,0,0,0,1
123,9,03:14:00,0,3,7,2,0,4,5,4,5,6,5,5,5,5,3,2,2,4,1,1,1,1,2,1,2,2,2,2,4,1,1,1,1,5,5,24,27,31,using_llm,0,0,0,0,0,0,0,0,1
124,9,03:15:00,0,5,2,4,0,3,2,6,3,4,6,6,5,2,6,2,1,3,2,3,2,2,1,1,2,2,1,2,4,2,2,3,3,5,5,24,27,31,using_llm,0,0,0,0,0,0,0,0,1
125,9,03:20:00,1,4,4,1,0,6,1,5,5,2,2,6,5,2,6,6,1,2,3,2,4,2,4,4,2,2,4,2,4,2,2,4,2,5,5,47,27,31,using_llm,0,0,0,0,0,0,0,0,1
126,9,03:23:00,0,3,2,1,0,3,5,5,4,3,3,5,5,4,5,3,4,3,4,4,5,3,3,3,5,3,3,4,4,3,3,4,5,10,100,24,27,30,using_llm,0,0,0,0,0,0,0,0,1
127,9,03:27:00,1,3,3,2,2,2,2,1,5,4,6,3,5,6,4,6,4,3,3,5,4,3,4,5,5,3,3,5,4,1,4,5,4,10,1,24,27,31,using_llm,0,0,0,0,0,0,0,0,1
128,9,03:28:00,0,2,2,4,2,3,2,4,4,2,5,5,5,3,6,4,1,1,1,1,1,1,1,1,2,3,1,1,4,1,1,1,1,10,5,47,27,31,using_llm,0,0,0,0,0,0,0,0,1
129,9,03:29:00,0,3,4,2,0,4,2,5,4,5,4,5,5,2,5,2,1,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,10,100,24,27,29,using_llm,0,0,0,0,0,0,0,0,1
130,9,03:29:00,0,2,3,4,0,1,4,1,7,5,4,1,5,7,4,7,2,1,1,3,1,1,1,1,1,4,5,1,4,1,1,5,5,5,5,47,27,29,using_llm,0,0,0,0,0,0,0,0,1
131,9,03:31:00,0,6,5,1,1,4,2,4,4,4,4,4,5,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,5,5,47,4,29,using_llm,0,0,1,1,0,0,0,0,1
132,9,03:32:00,0,4,7,4,2,6,1,6,1,7,2,6,5,2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,10,5,47,27,30,using_llm,0,0,0,0,0,0,0,0,1
133,9,03:36:00,0,3,0,4,0,2,4,3,4,5,5,5,5,5,5,3,2,2,2,1,1,2,2,2,2,2,2,2,4,2,2,3,2,5,5,47,27,29,using_llm,0,0,0,0,0,0,0,0,1
134,9,03:35:00,1,4,2,1,2,3,4,5,6,4,4,6,5,2,3,2,3,3,2,2,3,2,3,3,3,3,3,3,4,2,3,4,3,10,100,24,27,30,using_llm,0,0,0,0,0,0,0,0,1
135,9,03:36:00,1,3,2,2,2,1,2,3,7,1,7,3,5,4,2,7,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,10,5,24,6,29,using_llm,0,0,1,1,0,0,0,0,1
136,9,03:41:00,0,2,3,4,0,5,1,4,5,2,4,5,5,3,5,5,4,2,3,4,4,4,4,4,4,4,4,4,4,3,4,4,4,5,5,47,27,29,using_llm,0,0,0,0,0,0,0,0,1
137,9,03:43:00,0,3,2,4,2,5,4,4,4,4,5,4,5,4,6,5,2,1,3,4,2,4,4,4,4,5,2,3,4,4,1,1,4,10,100,14,27,32,using_llm,0,0,0,0,0,0,0,0,1
138,9,03:45:00,0,3,4,1,0,2,2,4,6,3,6,6,5,5,5,5,1,1,3,4,4,1,4,4,4,4,4,4,4,4,4,4,4,10,100,24,27,30,using_llm,0,0,0,0,0,0,0,0,1
139,9,03:50:00,1,2,2,4,2,2,2,5,4,2,3,2,4,3,4,3,2,2,2,2,2,4,2,3,3,4,2,3,4,3,3,3,2,10,20,24,5,30,using_llm,1,0,1,1,0,0,0,0,1
140,9,04:02:00,0,4,4,4,2,3,1,2,5,1,6,6,5,1,6,6,1,2,1,1,1,1,1,1,4,4,1,1,4,1,1,1,1,10,5,47,4,29,using_llm,0,0,1,1,0,0,0,0,1
141,9,04:03:00,0,3,2,4,0,4,1,5,5,3,5,5,5,2,6,5,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,5,5,47,27,29,using_llm,0,0,0,0,0,0,0,0,1
142,9,04:07:00,0,3,2,2,2,5,2,5,4,4,4,6,3,2,4,4,2,1,2,3,2,2,2,2,3,3,2,2,4,2,2,3,2,10,100,24,27,29,using_llm,1,0,0,1,0,0,0,0,1
143,9,04:07:00,0,3,2,1,2,5,3,2,4,3,1,5,5,6,5,1,1,1,1,1,1,1,1,1,1,2,2,1,4,1,3,3,1,10,5,47,27,29,using_llm,0,0,0,0,0,0,0,0,1
144,9,04:12:00,1,4,2,3,0,3,1,5,1,3,3,6,5,1,6,4,1,2,1,2,2,1,1,1,2,2,1,1,4,1,1,2,2,5,5,47,27,29,using_llm,0,0,0,0,0,0,0,0,1
145,9,04:15:00,1,2,2,4,2,2,2,2,4,2,6,4,5,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,5,5,1,27,29,using_llm,0,1,0,1,0,0,0,0,1
146,9,04:16:00,1,3,5,2,2,2,2,4,6,2,7,5,5,5,6,7,3,4,3,3,3,4,4,3,2,3,3,3,4,3,3,4,4,5,5,47,27,29,using_llm,0,0,0,0,0,0,0,0,1
147,9,04:21:00,0,2,2,4,0,3,6,2,5,5,3,5,5,6,3,5,4,2,4,4,4,4,2,4,4,4,5,2,2,4,4,4,5,10,5,47,4,31,using_llm,0,1,1,1,0,0,0,0,1
148,9,04:22:00,1,6,4,1,2,6,4,6,3,4,3,4,5,2,4,3,2,2,2,4,3,2,2,2,3,4,2,2,4,2,3,3,4,10,5,4,27,2,using_llm,0,0,0,0,0,0,0,0,1
149,9,04:27:00,1,2,2,4,2,3,4,5,5,4,6,6,5,3,6,6,3,4,2,4,5,3,3,2,5,4,3,4,4,2,2,4,5,5,100,2,27,31,using_llm,0,0,0,0,0,0,0,0,1
150,9,04:37:00,0,6,2,4,2,2,1,5,5,3,5,4,5,5,6,5,1,2,1,1,3,1,1,1,4,2,1,3,4,3,4,4,2,10,5,12,27,29,using_llm,0,0,0,0,0,0,0,0,1
151,9,04:39:00,0,5,7,2,2,4,5,4,4,4,4,4,5,5,4,4,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,5,5,27,27,29,using_llm,0,0,0,0,0,0,0,0,1
152,9,04:42:00,0,4,2,4,0,5,2,5,3,4,3,6,5,2,4,2,3,3,3,2,3,2,2,3,3,2,2,3,4,2,2,2,2,5,1,12,27,29,using_llm,0,0,0,0,0,0,0,0,1
154,9,04:51:00,1,4,4,3,0,5,3,4,5,4,3,4,5,5,3,4,2,2,3,2,3,2,2,3,3,2,3,2,4,3,3,3,2,5,5,47,27,29,using_llm,0,0,0,0,0,0,0,0,1
155,9,04:53:00,1,4,2,2,0,2,2,5,7,3,4,5,5,1,3,4,2,4,1,3,3,4,4,2,4,4,4,4,4,2,3,4,2,10,5,47,27,29,using_llm,0,0,0,0,0,0,0,0,1
156,9,04:53:00,1,4,6,3,0,3,5,5,5,2,3,6,5,6,6,7,1,1,1,3,1,2,2,1,3,3,2,2,4,1,3,4,4,5,5,47,27,30,using_llm,0,0,0,0,0,0,0,0,1
157,9,04:58:00,0,3,5,4,0,4,5,5,4,4,4,6,5,4,4,4,2,3,3,3,4,3,4,3,4,3,3,3,4,2,2,4,2,5,5,47,27,30,using_llm,0,0,0,0,0,0,0,0,1
158,9,04:59:00,0,3,3,4,2,3,5,4,2,5,3,2,5,4,5,6,2,3,5,4,4,2,2,5,3,3,3,3,4,4,4,4,3,5,100,24,27,30,using_llm,0,0,0,0,0,0,0,0,1
159,9,05:11:00,1,5,2,1,2,5,1,6,5,5,5,6,3,5,5,4,3,3,3,3,3,3,3,3,3,3,2,4,3,3,2,3,2,10,0,5,25,0,using_llm,1,1,1,1,0,0,0,0,1
